RowID, Date, TimeStamp, AccX, AccY, Accz, Comment
0, Sun Dec 18 19:31:36 GMT+01:00 2016, 1.0346629E15, -8.063671, 2.4516625, 2.6623523, null
0, Sun Dec 18 19:31:36 GMT+01:00 2016, 1.0346631E15, -10.486604, 7.431602, 0.38307226, null
0, Sun Dec 18 19:31:36 GMT+01:00 2016, 1.0346633E15, -7.9583263, 5.410896, 0.4213795, null
0, Sun Dec 18 19:31:36 GMT+01:00 2016, 1.0346635E15, -7.881712, 4.759673, 3.8498764, null
0, Sun Dec 18 19:31:36 GMT+01:00 2016, 1.0346637E15, -4.903325, 2.480393, 5.9759274, null
0, Sun Dec 18 19:31:37 GMT+01:00 2016, 1.0346639E15, -7.431602, 4.098873, 4.9799395, null
0, Sun Dec 18 19:31:37 GMT+01:00 2016, 1.0346641E15, -7.8146744, 4.2999864, 4.4819455, null
0, Sun Dec 18 19:31:37 GMT+01:00 2016, 1.0346643E15, -7.699753, 4.156334, 4.711789, null
0, Sun Dec 18 19:31:37 GMT+01:00 2016, 1.03466453E15, -7.431602, 3.9360676, 5.2002063, null
0, Sun Dec 18 19:31:37 GMT+01:00 2016, 1.03466474E15, -7.2687964, 3.8402996, 5.3725886, null
0, Sun Dec 18 19:31:38 GMT+01:00 2016, 1.03466494E15, -7.489063, 4.1276035, 5.0757074, null
0, Sun Dec 18 19:31:38 GMT+01:00 2016, 1.03466514E15, -7.441179, 3.9935284, 5.267244, null
0, Sun Dec 18 19:31:38 GMT+01:00 2016, 1.0346653E15, -7.4507556, 3.9456444, 5.171476, null
0, Sun Dec 18 19:31:38 GMT+01:00 2016, 1.0346655E15, -7.4507556, 3.964798, 5.2002063, null
0, Sun Dec 18 19:31:38 GMT+01:00 2016, 1.0346657E15, -7.479486, 3.9073372, 5.2002063, null
0, Sun Dec 18 19:31:39 GMT+01:00 2016, 1.0346659E15, -7.4507556, 3.9456444, 5.161899, null
0, Sun Dec 18 19:31:39 GMT+01:00 2016, 1.0346661E15, -7.393295, 3.9073372, 5.3438582, null
0, Sun Dec 18 19:31:39 GMT+01:00 2016, 1.0346663E15, -7.4507556, 3.964798, 5.2002063, null
0, Sun Dec 18 19:31:39 GMT+01:00 2016, 1.0346665E15, -7.4603324, 3.9456444, 5.2768207, null
0, Sun Dec 18 19:31:39 GMT+01:00 2016, 1.0346667E15, -7.4124484, 3.916914, 5.1906295, null
0, Sun Dec 18 19:31:40 GMT+01:00 2016, 1.0346669E15, -7.4603324, 3.9456444, 5.2385135, null
0, Sun Dec 18 19:31:40 GMT+01:00 2016, 1.0346671E15, -7.4028716, 3.9264908, 5.2002063, null
0, Sun Dec 18 19:31:40 GMT+01:00 2016, 1.0346673E15, -7.489063, 3.9552212, 5.209783, null
0, Sun Dec 18 19:31:40 GMT+01:00 2016, 1.0346675E15, -7.441179, 3.9456444, 5.1906295, null
0, Sun Dec 18 19:31:40 GMT+01:00 2016, 1.0346677E15, -7.4124484, 3.9935284, 5.1523223, null
0, Sun Dec 18 19:31:41 GMT+01:00 2016, 1.0346679E15, -7.422025, 3.9360676, 5.2289367, null
0, Sun Dec 18 19:31:41 GMT+01:00 2016, 1.0346681E15, -7.479486, 3.9456444, 5.267244, null
0, Sun Dec 18 19:31:41 GMT+01:00 2016, 1.0346683E15, -7.469909, 3.9743748, 5.2959743, null
0, Sun Dec 18 19:31:41 GMT+01:00 2016, 1.0346684E15, -7.4603324, 3.9839516, 5.1810527, null
0, Sun Dec 18 19:31:41 GMT+01:00 2016, 1.0346686E15, -7.4507556, 3.916914, 5.133168, null
0, Sun Dec 18 19:31:42 GMT+01:00 2016, 1.0346688E15, -7.431602, 3.9839516, 5.133168, null
0, Sun Dec 18 19:31:42 GMT+01:00 2016, 1.034669E15, -7.4603324, 3.9839516, 5.2002063, null
0, Sun Dec 18 19:31:42 GMT+01:00 2016, 1.0346692E15, -7.441179, 3.9264908, 5.2768207, null
0, Sun Dec 18 19:31:42 GMT+01:00 2016, 1.0346694E15, -7.4603324, 3.86903, 5.267244, null
0, Sun Dec 18 19:31:42 GMT+01:00 2016, 1.03466963E15, -7.517793, 3.9743748, 5.4300494, null
0, Sun Dec 18 19:31:43 GMT+01:00 2016, 1.03466984E15, -7.345411, 3.9456444, 5.085284, null
0, Sun Dec 18 19:31:43 GMT+01:00 2016, 1.03467004E15, -5.9567738, 5.391742, 5.1140146, null
0, Sun Dec 18 19:31:43 GMT+01:00 2016, 1.03467024E15, -8.121132, 6.291962, 3.3806129, null
0, Sun Dec 18 19:31:43 GMT+01:00 2016, 1.03467044E15, -7.5848308, 6.6271505, 2.6527755, null
0, Sun Dec 18 19:31:43 GMT+01:00 2016, 1.03467064E15, -5.4300494, 6.6750345, 4.2042184, null
0, Sun Dec 18 19:31:44 GMT+01:00 2016, 1.03467084E15, -4.060566, 6.5696893, 4.1180267, null
0, Sun Dec 18 19:31:44 GMT+01:00 2016, 1.03467104E15, -1.8770541, 7.431602, 3.217807, null
0, Sun Dec 18 19:31:44 GMT+01:00 2016, 1.03467124E15, -2.432509, 7.8529816, 4.1180267, null
0, Sun Dec 18 19:31:44 GMT+01:00 2016, 1.03467145E15, -2.930503, 8.350976, 4.4915223, null
0, Sun Dec 18 19:31:44 GMT+01:00 2016, 1.03467165E15, -2.882619, 8.207323, 4.5681367, null
0, Sun Dec 18 19:31:45 GMT+01:00 2016, 1.03467185E15, -2.5761611, 7.872135, 4.8267107, null
0, Sun Dec 18 19:31:45 GMT+01:00 2016, 1.03467205E15, -3.0550013, 7.6135616, 4.7309427, null
0, Sun Dec 18 19:31:45 GMT+01:00 2016, 1.0346722E15, -3.074155, 7.5465236, 4.9416323, null
0, Sun Dec 18 19:31:45 GMT+01:00 2016, 1.0346724E15, -2.72939, 7.967903, 5.1235914, null
0, Sun Dec 18 19:31:45 GMT+01:00 2016, 1.0346726E15, -3.5242648, 7.8625584, 5.5258174, null
0, Sun Dec 18 19:31:45 GMT+01:00 2016, 1.0346728E15, -3.5338416, 7.728483, 4.7884035, null
0, Sun Dec 18 19:31:46 GMT+01:00 2016, 1.034673E15, -3.4476504, 7.699753, 4.654328, null
0, Sun Dec 18 19:31:46 GMT+01:00 2016, 1.0346732E15, -3.3135753, 7.7189064, 4.711789, null
0, Sun Dec 18 19:31:46 GMT+01:00 2016, 1.0346734E15, -3.466804, 7.690176, 4.7022123, null
0, Sun Dec 18 19:31:46 GMT+01:00 2016, 1.0346736E15, -3.4093432, 7.699753, 4.721366, null
0, Sun Dec 18 19:31:46 GMT+01:00 2016, 1.0346738E15, -3.4093432, 7.8050976, 4.596867, null
